ID,SiteID,ObservationTimeUTC,Value
221856,36061NY09929,2020-12-28 02:00:00.000,9.36
221862,36061NY09929,2020-12-28 03:00:00.000,7.1
221867,36061NY09929,2020-12-28 04:00:00.000,7.01
221873,36061NY09929,2020-12-28 05:00:00.000,6.2
221876,36061NY09929,2020-12-28 07:00:00.000,5.83
221884,36061NY09929,2020-12-28 08:00:00.000,6.34
221890,36061NY09929,2020-12-28 09:00:00.000,6.68
221891,36061NY09929,2020-12-28 10:00:00.000,6.23
221900,36061NY09929,2020-12-28 11:00:00.000,5.62
221904,36061NY09929,2020-12-28 12:00:00.000,7.63
221909,36061NY09929,2020-12-28 13:00:00.000,5.78
221913,36061NY09929,2020-12-28 14:00:00.000,6.19
221917,36061NY09929,2020-12-28 15:00:00.000,6.32
221925,36061NY09929,2020-12-28 16:00:00.000,6.9
221929,36061NY09929,2020-12-28 17:00:00.000,8.45
221935,36061NY09929,2020-12-28 18:00:00.000,9.67
221937,36061NY09929,2020-12-28 19:00:00.000,9.24
221943,36061NY09929,2020-12-28 20:00:00.000,9.69
221950,36061NY09929,2020-12-28 21:00:00.000,9.52
221952,36061NY09929,2020-12-28 22:00:00.000,9.07
221960,36061NY09929,2020-12-28 23:00:00.000,8.76
221964,36061NY09929,2020-12-29 00:00:00.000,9.13
221967,36061NY09929,2020-12-29 01:00:00.000,9.28
221971,36061NY09929,2020-12-29 02:00:00.000,9.92
221978,36061NY09929,2020-12-29 03:00:00.000,8.75
221983,36061NY09929,2020-12-29 04:00:00.000,8.29
221986,36061NY09929,2020-12-29 05:00:00.000,7.57
221993,36061NY09929,2020-12-29 06:00:00.000,5.82
221999,36061NY09929,2020-12-29 07:00:00.000,4.18
222004,36061NY09929,2020-12-29 08:00:00.000,3.52
222006,36061NY09929,2020-12-29 09:00:00.000,3.29
222012,36061NY09929,2020-12-29 10:00:00.000,3.84
222020,36061NY09929,2020-12-29 11:00:00.000,4.43
222021,36061NY09929,2020-12-29 12:00:00.000,4.81
222028,36061NY09929,2020-12-29 13:00:00.000,4.76
222031,36061NY09929,2020-12-29 14:00:00.000,4.38
222040,36061NY09929,2020-12-29 15:00:00.000,4.36
222045,36061NY09929,2020-12-29 16:00:00.000,4.67
222048,36061NY09929,2020-12-29 17:00:00.000,4.62
222055,36061NY09929,2020-12-29 18:00:00.000,5.28
222058,36061NY09929,2020-12-29 19:00:00.000,4.88
222064,36061NY09929,2020-12-29 20:00:00.000,4.83
222066,36061NY09929,2020-12-29 21:00:00.000,5.04
222074,36061NY09929,2020-12-29 22:00:00.000,6.01
222080,36061NY09929,2020-12-29 23:00:00.000,5.94
222081,36061NY09929,2020-12-30 00:00:00.000,5.1
222090,36061NY09929,2020-12-30 01:00:00.000,4.72
222094,36061NY09929,2020-12-30 02:00:00.000,4.14
222097,36061NY09929,2020-12-30 03:00:00.000,3.94
222101,36061NY09929,2020-12-30 04:00:00.000,3.85
222107,36061NY09929,2020-12-30 05:00:00.000,3.99
222115,36061NY09929,2020-12-30 06:00:00.000,4.5
222116,36061NY09929,2020-12-30 07:00:00.000,7.2
222123,36061NY09929,2020-12-30 08:00:00.000,4.04
222128,36061NY09929,2020-12-30 09:00:00.000,3.66
222133,36061NY09929,2020-12-30 10:00:00.000,4.3
222139,36061NY09929,2020-12-30 11:00:00.000,4.76
222142,36061NY09929,2020-12-30 12:00:00.000,6.37
222150,36061NY09929,2020-12-30 13:00:00.000,6.44
222151,36061NY09929,2020-12-30 14:00:00.000,6.28
222158,36061NY09929,2020-12-30 15:00:00.000,5.3
222162,36061NY09929,2020-12-30 16:00:00.000,5.38
222168,36061NY09929,2020-12-30 17:00:00.000,6.05
222175,36061NY09929,2020-12-30 18:00:00.000,6.03
222176,36061NY09929,2020-12-30 19:00:00.000,5.63
222185,36061NY09929,2020-12-30 20:00:00.000,6.48
222187,36061NY09929,2020-12-30 21:00:00.000,6.54
222193,36061NY09929,2020-12-30 22:00:00.000,6.16
222196,36061NY09929,2020-12-30 23:00:00.000,6.48
222203,36061NY09929,2020-12-31 00:00:00.000,5.91
222210,36061NY09929,2020-12-31 01:00:00.000,6.12
222211,36061NY09929,2020-12-31 02:00:00.000,5.63
222219,36061NY09929,2020-12-31 03:00:00.000,5.21
222221,36061NY09929,2020-12-31 04:00:00.000,4.64
222228,36061NY09929,2020-12-31 05:00:00.000,5.02
222234,36061NY09929,2020-12-31 06:00:00.000,5.1
222237,36061NY09929,2020-12-31 07:00:00.000,5.06
222245,36061NY09929,2020-12-31 08:00:00.000,4.62
222247,36061NY09929,2020-12-31 09:00:00.000,5.14
222254,36061NY09929,2020-12-31 10:00:00.000,6.22
222258,36061NY09929,2020-12-31 11:00:00.000,6.97
222264,36061NY09929,2020-12-31 12:00:00.000,7.95
222269,36061NY09929,2020-12-31 13:00:00.000,8.66
222271,36061NY09929,2020-12-31 14:00:00.000,8.17
222276,36061NY09929,2020-12-31 15:00:00.000,9.79
222284,36061NY09929,2020-12-31 16:00:00.000,9.13
222288,36061NY09929,2020-12-31 17:00:00.000,8.9
222291,36061NY09929,2020-12-31 18:00:00.000,7.32
222299,36061NY09929,2020-12-31 19:00:00.000,8.4
222305,36061NY09929,2020-12-31 20:00:00.000,10.07
222306,36061NY09929,2020-12-31 21:00:00.000,11.78
222315,36061NY09929,2020-12-31 22:00:00.000,11.06
222319,36061NY09929,2020-12-31 23:00:00.000,10.43
222325,36061NY09929,2021-01-01 00:00:00.000,9.88
222329,36061NY09929,2021-01-01 01:00:00.000,9.27
222331,36061NY09929,2021-01-01 02:00:00.000,10.23
222339,36061NY09929,2021-01-01 03:00:00.000,10.69
222342,36061NY09929,2021-01-01 04:00:00.000,10.0
222345,36061NY09929,2021-01-01 05:00:00.000,12.3
222351,36061NY09929,2021-01-01 06:00:00.000,9.65
222359,36061NY09929,2021-01-01 07:00:00.000,7.17
222361,36061NY09929,2021-01-01 08:00:00.000,6.12
222368,36061NY09929,2021-01-01 09:00:00.000,5.52
222371,36061NY09929,2021-01-01 10:00:00.000,5.23
222378,36061NY09929,2021-01-01 11:00:00.000,5.27
222384,36061NY09929,2021-01-01 12:00:00.000,5.62
222387,36061NY09929,2021-01-01 13:00:00.000,5.89
222394,36061NY09929,2021-01-01 14:00:00.000,4.67
222395,36061NY09929,2021-01-01 15:00:00.000,5.26
222401,36061NY09929,2021-01-01 16:00:00.000,6.17
222405,36061NY09929,2021-01-01 17:00:00.000,5.21
222410,36061NY09929,2021-01-01 18:00:00.000,5.4
222418,36061NY09929,2021-01-01 19:00:00.000,5.89
222421,36061NY09929,2021-01-01 20:00:00.000,7.05
222428,36061NY09929,2021-01-01 21:00:00.000,8.9
222433,36061NY09929,2021-01-01 22:00:00.000,7.46
222437,36061NY09929,2021-01-01 23:00:00.000,7.02
222443,36061NY09929,2021-01-02 00:00:00.000,6.59
222446,36061NY09929,2021-01-02 01:00:00.000,7.63
222453,36061NY09929,2021-01-02 02:00:00.000,7.9
222458,36061NY09929,2021-01-02 03:00:00.000,6.53
222462,36061NY09929,2021-01-02 04:00:00.000,5.94
222467,36061NY09929,2021-01-02 05:00:00.000,5.52
222471,36061NY09929,2021-01-02 06:00:00.000,5.13
222479,36061NY09929,2021-01-02 07:00:00.000,4.87
222481,36061NY09929,2021-01-02 08:00:00.000,4.82
222489,36061NY09929,2021-01-02 09:00:00.000,4.92
222492,36061NY09929,2021-01-02 10:00:00.000,6.22
222498,36061NY09929,2021-01-02 11:00:00.000,6.45
222502,36061NY09929,2021-01-02 12:00:00.000,7.49
222507,36061NY09929,2021-01-02 13:00:00.000,7.14
222514,36061NY09929,2021-01-02 14:00:00.000,5.25
222517,36061NY09929,2021-01-02 15:00:00.000,3.95
222524,36061NY09929,2021-01-02 16:00:00.000,3.68
222525,36061NY09929,2021-01-02 17:00:00.000,4.25
222530,36061NY09929,2021-01-02 18:00:00.000,4.3
222536,36061NY09929,2021-01-02 19:00:00.000,4.26
222543,36061NY09929,2021-01-02 20:00:00.000,4.44
222548,36061NY09929,2021-01-02 21:00:00.000,5.39
222552,36061NY09929,2021-01-02 22:00:00.000,4.97
222557,36061NY09929,2021-01-02 23:00:00.000,5.55
222564,36061NY09929,2021-01-03 00:00:00.000,5.55
222566,36061NY09929,2021-01-03 01:00:00.000,9.98
222574,36061NY09929,2021-01-03 02:00:00.000,5.1
222578,36061NY09929,2021-01-03 03:00:00.000,4.51
222584,36061NY09929,2021-01-03 04:00:00.000,4.06
222587,36061NY09929,2021-01-03 05:00:00.000,4.08
222593,36061NY09929,2021-01-03 06:00:00.000,4.19
222596,36061NY09929,2021-01-03 07:00:00.000,4.42
222601,36061NY09929,2021-01-03 08:00:00.000,4.74
222608,36061NY09929,2021-01-03 09:00:00.000,4.86
222613,36061NY09929,2021-01-03 10:00:00.000,4.95
222618,36061NY09929,2021-01-03 11:00:00.000,5.62
222620,36061NY09929,2021-01-03 12:00:00.000,5.92
222626,36061NY09929,2021-01-03 13:00:00.000,5.78
222630,36061NY09929,2021-01-03 14:00:00.000,5.93
222637,36061NY09929,2021-01-03 15:00:00.000,6.44
222642,36061NY09929,2021-01-03 16:00:00.000,6.91
222646,36061NY09929,2021-01-03 17:00:00.000,6.45
222652,36061NY09929,2021-01-03 18:00:00.000,6.68
222657,36061NY09929,2021-01-03 19:00:00.000,6.97
222662,36061NY09929,2021-01-03 20:00:00.000,6.68
222668,36061NY09929,2021-01-03 21:00:00.000,6.81
222669,36061NY09929,2021-01-03 22:00:00.000,6.57
222678,36061NY09929,2021-01-03 23:00:00.000,6.81
222682,36061NY09929,2021-01-04 00:00:00.000,6.6
222684,36061NY09929,2021-01-04 01:00:00.000,7.18
222690,36061NY09929,2021-01-04 02:00:00.000,7.33
222695,36061NY09929,2021-01-04 03:00:00.000,6.39
222702,36061NY09929,2021-01-04 04:00:00.000,6.17
222706,36061NY09929,2021-01-04 05:00:00.000,5.85
222713,36061NY09929,2021-01-04 07:00:00.000,5.87
222717,36061NY09929,2021-01-04 08:00:00.000,6.11
222720,36061NY09929,2021-01-04 09:00:00.000,5.63
222726,36061NY09929,2021-01-04 10:00:00.000,5.31
222730,36061NY09929,2021-01-04 11:00:00.000,7.25
222738,36061NY09929,2021-01-04 12:00:00.000,6.15
222742,36061NY09929,2021-01-04 13:00:00.000,6.5
222747,36061NY09929,2021-01-04 14:00:00.000,5.77
222751,36061NY09929,2021-01-04 15:00:00.000,5.64
222757,36061NY09929,2021-01-04 16:00:00.000,6.14
222762,36061NY09929,2021-01-04 17:00:00.000,7.96
222766,36061NY09929,2021-01-04 18:00:00.000,6.28
222772,36061NY09929,2021-01-04 19:00:00.000,6.78
222780,36061NY09929,2021-01-04 21:00:00.000,6.56
222783,36061NY09929,2021-01-04 22:00:00.000,6.49
222786,36061NY09929,2021-01-04 23:00:00.000,6.8
222800,36061NY09929,2021-01-05 03:00:00.000,6.61
222807,36061NY09929,2021-01-05 04:00:00.000,6.87
222809,36061NY09929,2021-01-05 05:00:00.000,7.57
222814,36061NY09929,2021-01-05 06:00:00.000,7.12
222821,36061NY09929,2021-01-05 07:00:00.000,7.22
222824,36061NY09929,2021-01-05 08:00:00.000,6.62
222830,36061NY09929,2021-01-05 09:00:00.000,6.36
222833,36061NY09929,2021-01-05 10:00:00.000,6.51
222840,36061NY09929,2021-01-05 11:00:00.000,6.62
222844,36061NY09929,2021-01-05 12:00:00.000,6.86
222849,36061NY09929,2021-01-05 13:00:00.000,9.3
222856,36061NY09929,2021-01-05 14:00:00.000,7.19
222859,36061NY09929,2021-01-05 15:00:00.000,7.17
222865,36061NY09929,2021-01-05 16:00:00.000,6.86
222869,36061NY09929,2021-01-05 17:00:00.000,6.64
222873,36061NY09929,2021-01-05 18:00:00.000,6.32
222878,36061NY09929,2021-01-05 19:00:00.000,7.58
222883,36061NY09929,2021-01-05 20:00:00.000,6.79
222890,36061NY09929,2021-01-05 21:00:00.000,6.71
222893,36061NY09929,2021-01-05 22:00:00.000,6.45
222900,36061NY09929,2021-01-05 23:00:00.000,6.28
222904,36061NY09929,2021-01-06 00:00:00.000,7.14
222910,36061NY09929,2021-01-06 01:00:00.000,6.32
222916,36061NY09929,2021-01-06 02:00:00.000,6.2
222918,36061NY09929,2021-01-06 03:00:00.000,5.52
222926,36061NY09929,2021-01-06 04:00:00.000,5.89
222928,36061NY09929,2021-01-06 05:00:00.000,6.95
222934,36061NY09929,2021-01-06 06:00:00.000,6.79
222940,36061NY09929,2021-01-06 07:00:00.000,6.99
222944,36061NY09929,2021-01-06 08:00:00.000,7.66
222950,36061NY09929,2021-01-06 09:00:00.000,8.26
222954,36061NY09929,2021-01-06 10:00:00.000,8.28
222960,36061NY09929,2021-01-06 11:00:00.000,8.83
222964,36061NY09929,2021-01-06 12:00:00.000,8.07
222968,36061NY09929,2021-01-06 13:00:00.000,8.49
222972,36061NY09929,2021-01-06 14:00:00.000,6.6
222979,36061NY09929,2021-01-06 15:00:00.000,7.48
222986,36061NY09929,2021-01-06 16:00:00.000,5.68
222989,36061NY09929,2021-01-06 17:00:00.000,5.4
222995,36061NY09929,2021-01-06 18:00:00.000,5.66
222998,36061NY09929,2021-01-06 19:00:00.000,5.36
223005,36061NY09929,2021-01-06 20:00:00.000,5.06
223011,36061NY09929,2021-01-06 21:00:00.000,5.39
223013,36061NY09929,2021-01-06 22:00:00.000,5.78
223020,36061NY09929,2021-01-06 23:00:00.000,6.11
223025,36061NY09929,2021-01-07 00:00:00.000,5.58
223027,36061NY09929,2021-01-07 01:00:00.000,4.86
223032,36061NY09929,2021-01-07 02:00:00.000,4.42
223037,36061NY09929,2021-01-07 03:00:00.000,4.01
223045,36061NY09929,2021-01-07 04:00:00.000,4.25
223049,36061NY09929,2021-01-07 05:00:00.000,3.86
223055,36061NY09929,2021-01-07 06:00:00.000,3.6
223059,36061NY09929,2021-01-07 07:00:00.000,3.39
223064,36061NY09929,2021-01-07 08:00:00.000,3.54
223069,36061NY09929,2021-01-07 09:00:00.000,3.54
223074,36061NY09929,2021-01-07 10:00:00.000,4.24
223081,36061NY09929,2021-01-07 11:00:00.000,4.34
223084,36061NY09929,2021-01-07 12:00:00.000,4.61
223091,36061NY09929,2021-01-07 13:00:00.000,7.03
223093,36061NY09929,2021-01-07 14:00:00.000,7.46
223100,36061NY09929,2021-01-07 15:00:00.000,6.25
223105,36061NY09929,2021-01-07 16:00:00.000,8.65
223109,36061NY09929,2021-01-07 17:00:00.000,6.39
223115,36061NY09929,2021-01-07 18:00:00.000,5.86
223121,36061NY09929,2021-01-07 19:00:00.000,6.65
223123,36061NY09929,2021-01-07 20:00:00.000,6.65
223128,36061NY09929,2021-01-07 21:00:00.000,6.87
223133,36061NY09929,2021-01-07 22:00:00.000,5.86
223141,36061NY09929,2021-01-07 23:00:00.000,5.7
223146,36061NY09929,2021-01-08 00:00:00.000,5.06
223150,36061NY09929,2021-01-08 01:00:00.000,4.94
223155,36061NY09929,2021-01-08 02:00:00.000,4.6
223160,36061NY09929,2021-01-08 03:00:00.000,4.33
223163,36061NY09929,2021-01-08 04:00:00.000,4.0
223168,36061NY09929,2021-01-08 05:00:00.000,3.83
223175,36061NY09929,2021-01-08 06:00:00.000,3.97
223179,36061NY09929,2021-01-08 07:00:00.000,3.8
223185,36061NY09929,2021-01-08 08:00:00.000,3.71
223186,36061NY09929,2021-01-08 09:00:00.000,4.01
223193,36061NY09929,2021-01-08 10:00:00.000,3.88
223196,36061NY09929,2021-01-08 11:00:00.000,4.89
223203,36061NY09929,2021-01-08 12:00:00.000,4.64
223209,36061NY09929,2021-01-08 13:00:00.000,5.37
223213,36061NY09929,2021-01-08 14:00:00.000,5.64
223219,36061NY09929,2021-01-08 15:00:00.000,5.59
223223,36061NY09929,2021-01-08 16:00:00.000,6.36
223228,36061NY09929,2021-01-08 17:00:00.000,6.74
223235,36061NY09929,2021-01-08 18:00:00.000,6.8
223239,36061NY09929,2021-01-08 19:00:00.000,6.08
223245,36061NY09929,2021-01-08 20:00:00.000,6.33
223248,36061NY09929,2021-01-08 21:00:00.000,6.34
223254,36061NY09929,2021-01-08 22:00:00.000,7.16
223259,36061NY09929,2021-01-08 23:00:00.000,8.24
223263,36061NY09929,2021-01-09 00:00:00.000,6.51
223270,36061NY09929,2021-01-09 01:00:00.000,5.95
223274,36061NY09929,2021-01-09 02:00:00.000,5.49
223279,36061NY09929,2021-01-09 03:00:00.000,4.81
223283,36061NY09929,2021-01-09 04:00:00.000,4.33
223286,36061NY09929,2021-01-09 05:00:00.000,4.05
223291,36061NY09929,2021-01-09 06:00:00.000,4.03
223297,36061NY09929,2021-01-09 07:00:00.000,4.23
223305,36061NY09929,2021-01-09 08:00:00.000,4.19
223307,36061NY09929,2021-01-09 09:00:00.000,3.94
223313,36061NY09929,2021-01-09 10:00:00.000,3.88
223319,36061NY09929,2021-01-09 11:00:00.000,4.22
223323,36061NY09929,2021-01-09 12:00:00.000,4.38
223330,36061NY09929,2021-01-09 13:00:00.000,4.9
223333,36061NY09929,2021-01-09 14:00:00.000,4.37
223340,36061NY09929,2021-01-09 15:00:00.000,3.8
223343,36061NY09929,2021-01-09 16:00:00.000,4.11
223348,36061NY09929,2021-01-09 17:00:00.000,3.92
223354,36061NY09929,2021-01-09 18:00:00.000,4.39
223358,36061NY09929,2021-01-09 19:00:00.000,3.97
223364,36061NY09929,2021-01-09 20:00:00.000,4.64
223368,36061NY09929,2021-01-09 21:00:00.000,5.75
223374,36061NY09929,2021-01-09 22:00:00.000,6.49
223378,36061NY09929,2021-01-09 23:00:00.000,5.12
223383,36061NY09929,2021-01-10 00:00:00.000,5.88
223387,36061NY09929,2021-01-10 01:00:00.000,5.0
223393,36061NY09929,2021-01-10 02:00:00.000,4.5
223400,36061NY09929,2021-01-10 03:00:00.000,4.84
223403,36061NY09929,2021-01-10 04:00:00.000,4.91
223409,36061NY09929,2021-01-10 05:00:00.000,6.72
223414,36061NY09929,2021-01-10 06:00:00.000,4.44
223418,36061NY09929,2021-01-10 07:00:00.000,3.79
223425,36061NY09929,2021-01-10 08:00:00.000,3.52
223426,36061NY09929,2021-01-10 09:00:00.000,3.18
223435,36061NY09929,2021-01-10 10:00:00.000,3.21
223440,36061NY09929,2021-01-10 11:00:00.000,3.34
223441,36061NY09929,2021-01-10 12:00:00.000,3.54
223448,36061NY09929,2021-01-10 13:00:00.000,3.6
223452,36061NY09929,2021-01-10 14:00:00.000,3.98
223459,36061NY09929,2021-01-10 15:00:00.000,4.35
223464,36061NY09929,2021-01-10 16:00:00.000,4.64
223469,36061NY09929,2021-01-10 17:00:00.000,4.9
223474,36061NY09929,2021-01-10 18:00:00.000,4.46
223478,36061NY09929,2021-01-10 19:00:00.000,4.32
223483,36061NY09929,2021-01-10 20:00:00.000,4.61
223488,36061NY09929,2021-01-10 21:00:00.000,5.56
223495,36061NY09929,2021-01-10 22:00:00.000,6.56
223498,36061NY09929,2021-01-10 23:00:00.000,6.48
223504,36061NY09929,2021-01-11 00:00:00.000,6.54
223507,36061NY09929,2021-01-11 01:00:00.000,6.34
223514,36061NY09929,2021-01-11 02:00:00.000,5.87
223519,36061NY09929,2021-01-11 03:00:00.000,5.41
223523,36061NY09929,2021-01-11 04:00:00.000,5.72
223530,36061NY09929,2021-01-11 05:00:00.000,5.72
223531,36061NY09929,2021-01-11 07:00:00.000,5.43
223540,36061NY09929,2021-01-11 08:00:00.000,5.62
223544,36061NY09929,2021-01-11 09:00:00.000,5.78
223548,36061NY09929,2021-01-11 10:00:00.000,6.37
223554,36061NY09929,2021-01-11 11:00:00.000,7.04
223556,36061NY09929,2021-01-11 12:00:00.000,7.14
223564,36061NY09929,2021-01-11 13:00:00.000,7.88
223569,36061NY09929,2021-01-11 14:00:00.000,8.76
223571,36061NY09929,2021-01-11 15:00:00.000,9.19
223578,36061NY09929,2021-01-11 16:00:00.000,9.53
223582,36061NY09929,2021-01-11 17:00:00.000,10.49
223590,36061NY09929,2021-01-11 18:00:00.000,10.79
223593,36061NY09929,2021-01-11 19:00:00.000,10.36
223600,36061NY09929,2021-01-11 20:00:00.000,10.72
223603,36061NY09929,2021-01-11 21:00:00.000,12.01
223608,36061NY09929,2021-01-11 22:00:00.000,11.85
223613,36061NY09929,2021-01-11 23:00:00.000,12.37
223618,36061NY09929,2021-01-12 00:00:00.000,10.77
223624,36061NY09929,2021-01-12 01:00:00.000,11.2
223627,36061NY09929,2021-01-12 02:00:00.000,9.3
223635,36061NY09929,2021-01-12 03:00:00.000,9.53
223636,36061NY09929,2021-01-12 04:00:00.000,10.54
223643,36061NY09929,2021-01-12 05:00:00.000,10.79
223647,36061NY09929,2021-01-12 06:00:00.000,11.26
223652,36061NY09929,2021-01-12 07:00:00.000,11.88
223659,36061NY09929,2021-01-12 08:00:00.000,13.24
223661,36061NY09929,2021-01-12 09:00:00.000,13.87
223669,36061NY09929,2021-01-12 10:00:00.000,15.45
223673,36061NY09929,2021-01-12 11:00:00.000,17.79
223678,36061NY09929,2021-01-12 12:00:00.000,18.75
223685,36061NY09929,2021-01-12 13:00:00.000,18.3
223686,36061NY09929,2021-01-12 14:00:00.000,18.64
223695,36061NY09929,2021-01-12 15:00:00.000,19.31
223700,36061NY09929,2021-01-12 16:00:00.000,19.2
223701,36061NY09929,2021-01-12 17:00:00.000,16.6
223706,36061NY09929,2021-01-12 18:00:00.000,15.18
223712,36061NY09929,2021-01-12 19:00:00.000,15.0
223719,36061NY09929,2021-01-12 20:00:00.000,15.75
223722,36061NY09929,2021-01-12 21:00:00.000,15.65
223730,36061NY09929,2021-01-12 22:00:00.000,17.16
223732,36061NY09929,2021-01-12 23:00:00.000,17.06
223738,36061NY09929,2021-01-13 00:00:00.000,15.7
223744,36061NY09929,2021-01-13 01:00:00.000,16.55
223748,36061NY09929,2021-01-13 02:00:00.000,16.75
223755,36061NY09929,2021-01-13 03:00:00.000,16.21
223758,36061NY09929,2021-01-13 04:00:00.000,16.58
223764,36061NY09929,2021-01-13 05:00:00.000,17.02
223768,36061NY09929,2021-01-13 06:00:00.000,16.35
223771,36061NY09929,2021-01-13 07:00:00.000,16.59
223776,36061NY09929,2021-01-13 08:00:00.000,16.81
223785,36061NY09929,2021-01-13 09:00:00.000,17.14
223790,36061NY09929,2021-01-13 10:00:00.000,18.36
223793,36061NY09929,2021-01-13 11:00:00.000,19.57
223798,36061NY09929,2021-01-13 12:00:00.000,20.72
223803,36061NY09929,2021-01-13 13:00:00.000,21.32
223808,36061NY09929,2021-01-13 14:00:00.000,22.05
223814,36061NY09929,2021-01-13 15:00:00.000,22.75
223817,36061NY09929,2021-01-13 16:00:00.000,21.04
223825,36061NY09929,2021-01-13 17:00:00.000,21.61
223826,36061NY09929,2021-01-13 18:00:00.000,21.82
223831,36061NY09929,2021-01-13 19:00:00.000,18.21
223836,36061NY09929,2021-01-13 20:00:00.000,18.58
223843,36061NY09929,2021-01-13 21:00:00.000,18.76
223850,36061NY09929,2021-01-13 22:00:00.000,19.91
223854,36061NY09929,2021-01-13 23:00:00.000,20.36
223859,36061NY09929,2021-01-14 00:00:00.000,19.38
223863,36061NY09929,2021-01-14 01:00:00.000,19.66
223867,36061NY09929,2021-01-14 02:00:00.000,19.67
223871,36061NY09929,2021-01-14 03:00:00.000,19.55
223879,36061NY09929,2021-01-14 04:00:00.000,15.64
223885,36061NY09929,2021-01-14 05:00:00.000,14.97
223888,36061NY09929,2021-01-14 06:00:00.000,14.74
223893,36061NY09929,2021-01-14 07:00:00.000,15.54
223898,36061NY09929,2021-01-14 08:00:00.000,16.12
223902,36061NY09929,2021-01-14 09:00:00.000,16.89
223909,36061NY09929,2021-01-14 10:00:00.000,18.71
223911,36061NY09929,2021-01-14 11:00:00.000,19.79
223918,36061NY09929,2021-01-14 12:00:00.000,20.57
223920,36061NY09929,2021-01-14 13:00:00.000,23.63
223925,36061NY09929,2021-01-14 14:00:00.000,25.93
223930,36061NY09929,2021-01-14 15:00:00.000,26.93
223935,36061NY09929,2021-01-14 16:00:00.000,26.79
223944,36061NY09929,2021-01-14 17:00:00.000,26.82
223947,36061NY09929,2021-01-14 18:00:00.000,26.05
223952,36061NY09929,2021-01-14 19:00:00.000,23.85
223957,36061NY09929,2021-01-14 20:00:00.000,24.52
223964,36061NY09929,2021-01-14 22:00:00.000,23.64
223966,36061NY09929,2021-01-14 23:00:00.000,16.32
223974,36061NY09929,2021-01-15 00:00:00.000,16.37
223979,36061NY09929,2021-01-15 01:00:00.000,14.77
223981,36061NY09929,2021-01-15 02:00:00.000,15.21
223987,36061NY09929,2021-01-15 03:00:00.000,15.55
223992,36061NY09929,2021-01-15 04:00:00.000,13.4
224000,36061NY09929,2021-01-15 05:00:00.000,13.99
224005,36061NY09929,2021-01-15 06:00:00.000,15.21
224010,36061NY09929,2021-01-15 07:00:00.000,15.26
224012,36061NY09929,2021-01-15 08:00:00.000,16.1
224018,36061NY09929,2021-01-15 09:00:00.000,16.32
224023,36061NY09929,2021-01-15 10:00:00.000,17.31
224029,36061NY09929,2021-01-15 11:00:00.000,19.53
224035,36061NY09929,2021-01-15 12:00:00.000,23.77
224040,36061NY09929,2021-01-15 13:00:00.000,28.31
224045,36061NY09929,2021-01-15 14:00:00.000,27.53
224048,36061NY09929,2021-01-15 15:00:00.000,23.55
224051,36061NY09929,2021-01-15 16:00:00.000,20.02
224059,36061NY09929,2021-01-15 17:00:00.000,18.81
224061,36061NY09929,2021-01-15 18:00:00.000,17.57
224070,36061NY09929,2021-01-15 19:00:00.000,14.67
224072,36061NY09929,2021-01-15 20:00:00.000,12.95
224076,36061NY09929,2021-01-15 21:00:00.000,11.26
224081,36061NY09929,2021-01-15 22:00:00.000,9.41
224088,36061NY09929,2021-01-15 23:00:00.000,9.24
224095,36061NY09929,2021-01-16 00:00:00.000,8.42
224097,36061NY09929,2021-01-16 01:00:00.000,7.95
224105,36061NY09929,2021-01-16 02:00:00.000,6.96
224108,36061NY09929,2021-01-16 03:00:00.000,5.54
224112,36061NY09929,2021-01-16 04:00:00.000,4.08
224117,36061NY09929,2021-01-16 05:00:00.000,3.88
224124,36061NY09929,2021-01-16 06:00:00.000,3.68
224130,36061NY09929,2021-01-16 07:00:00.000,2.91
224135,36061NY09929,2021-01-16 08:00:00.000,2.34
224140,36061NY09929,2021-01-16 09:00:00.000,2.38
224143,36061NY09929,2021-01-16 10:00:00.000,2.5
224148,36061NY09929,2021-01-16 11:00:00.000,2.9
224153,36061NY09929,2021-01-16 12:00:00.000,3.46
224157,36061NY09929,2021-01-16 13:00:00.000,3.93
224165,36061NY09929,2021-01-16 14:00:00.000,4.25
224167,36061NY09929,2021-01-16 15:00:00.000,5.27
224171,36061NY09929,2021-01-16 16:00:00.000,5.59
224176,36061NY09929,2021-01-16 17:00:00.000,6.14
224183,36061NY09929,2021-01-16 18:00:00.000,6.34
224190,36061NY09929,2021-01-16 19:00:00.000,4.58
224192,36061NY09929,2021-01-16 20:00:00.000,4.42
224200,36061NY09929,2021-01-16 21:00:00.000,3.91
224204,36061NY09929,2021-01-16 22:00:00.000,4.78
224207,36061NY09929,2021-01-16 23:00:00.000,5.51
224211,36061NY09929,2021-01-17 00:00:00.000,6.06
224219,36061NY09929,2021-01-17 01:00:00.000,5.63
224225,36061NY09929,2021-01-17 02:00:00.000,5.26
224226,36061NY09929,2021-01-17 03:00:00.000,6.32
224235,36061NY09929,2021-01-17 04:00:00.000,5.3
224236,36061NY09929,2021-01-17 05:00:00.000,4.88
224242,36061NY09929,2021-01-17 06:00:00.000,4.76
224250,36061NY09929,2021-01-17 08:00:00.000,5.58
224259,36061NY09929,2021-01-17 09:00:00.000,5.83
224261,36061NY09929,2021-01-17 10:00:00.000,6.28
224269,36061NY09929,2021-01-17 11:00:00.000,6.28
224270,36061NY09929,2021-01-17 12:00:00.000,6.08
